name,require_risk_filter,T_enter,C_enter,R_max,symbol,window,n_trades,total_return,sharpe,max_dd
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,CAC40,1,9,-0.08664446264648062,-1.5208199056894327,-0.09025807268899755
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,CAC40,2,12,-0.041169046496232986,-0.6761155389690963,-0.04633762682513598
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,DAX40,3,30,-0.010927702286299246,-0.06921982182372534,-0.0682537368698869
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,IBEX35,0,9,-0.0034148948824466174,-0.04925894922549078,-0.0399286427372062
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,IBEX35,1,9,-0.0844387343348082,-1.9177186988243173,-0.08727340606308609
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,IBEX35,2,10,-0.042283179337623156,-0.8537729186960089,-0.052676349014527446
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,CAC40,3,21,-0.07735523972541436,-0.7382812346101822,-0.08690198038925323
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,FTSE250,0,12,0.010003574867003096,0.18505685835820712,-0.040986213042473074
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,FTSE250,1,12,-0.07255399158141551,-1.4847261386088446,-0.08165800867891504
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,FTSE250,2,11,-0.021866935512391716,-0.39662855079444975,-0.03429633261083609
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,UK100_ETF,0,11,-0.10830858092075302,-1.8975929618226923,-0.11373764572110567
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,UK100_ETF,1,9,-0.048393957568447,-0.9315961154941693,-0.048393957568447
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,FTSE250,3,20,-0.035167530069521336,-0.3271976699958382,-0.055087111435436875
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,IBEX35,3,30,0.04864407988015862,0.36807990259689455,-0.042907111481861326
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,UK100_ETF,2,12,-0.06286697745527348,-0.9333718049565101,-0.07149528693483476
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,UK100,1,17,-0.09488933810438305,-1.4225403699418038,-0.09488933810438305
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,UK100,0,30,-0.12488482193840866,-1.620333486977774,-0.1280770958267916
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,UK100_ETF,3,31,-0.03320535518744416,-0.28373125109899194,-0.05612282382790579
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,UK100,2,25,-0.11703282141954441,-1.4458701004644816,-0.11703282141954441
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,DAX40,1,15,-0.069730889134347,-1.1307712346409897,-0.08505436058997795
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,DAX40,0,32,-0.08241549693174222,-0.9343180969580254,-0.10383412028630756
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,DAX40,2,28,-0.146094481745088,-1.7068154708210483,-0.16053603682172513
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,UK100,3,55,-0.10453332047357489,-0.6316250764706935,-0.14628332040116465
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,CAC40,1,24,-0.12972212094365654,-1.6140143065210926,-0.13683035172018332
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,CAC40,0,29,-0.11384223601178634,-1.6421984192857049,-0.12332754252779343
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,CAC40,2,27,-0.09869634331903476,-1.2049399573292987,-0.10844391542799114
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,IBEX35,1,12,-0.089836222133852,-1.8405191921888653,-0.09265418268545456
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,DAX40,3,57,-0.057339677631989994,-0.3113347178255951,-0.09337745996639768
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,IBEX35,0,20,-0.046416958375195105,-0.6093831221458199,-0.06872899841784019
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,IBEX35,2,19,-0.09193648475015104,-1.44724686664495,-0.1017908153704179
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,CAC40,3,50,-0.20325534884717078,-1.4597442379764478,-0.21414614792011422
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,FTSE250,1,19,-0.08174455000039049,-1.0690043738375579,-0.08910986223772976
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,FTSE250,0,27,0.0013218144466982107,0.036985368455368525,-0.04613566860384122
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,FTSE250,2,21,-0.010568802477074146,-0.12237801585581766,-0.033602430379962245
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,UK100_ETF,1,18,-0.08453429716203864,-1.274180069957406,-0.08846903553014951
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,UK100_ETF,0,33,-0.1723798222263333,-2.1289475270116203,-0.17653009161943234
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,IBEX35,3,60,-0.013442575144873459,-0.04510952740423815,-0.07065169723546083
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,FTSE250,3,40,-0.07313376232333324,-0.5100191447642152,-0.09791632976393772
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,UK100_ETF,2,26,-0.10597198811716846,-1.2898684945946215,-0.11420342397989713
composite_T70_C70_Rmax15,True,70.0,70.0,15.0,UK100_ETF,3,52,-0.08184436279270535,-0.5581455720019397,-0.1175947673330554
